place_id,name,description,reviews,rating,website,phone,owner_name,featured_image,main_category,,address,state,
ChIJdR5RbMVxZ0YRSpB-PDra9VI,Lekplats,,2,4.5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4npfCC9hgWsAKXxWheMhQONKzC7CSb5prA1ba2TLI0w02RWImvu25vnnhxxlv5M1Aapz_-CizH1pI9NNM9HbJWvoTDzMfkZajiusN4FqKdBNJFkR7AkaPad9azzyxlgseeZ8swUbUQ=s1024,Lekplats,Open All Days,Kisvagen 28B,Falun,
ChIJS9jY1ehxZ0YRosV2eBybdlo,Lekplats,,1,5,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Kopparvagen 57D,Falun,
ChIJaVZ1owBxZ0YRQ55YP4alzPE,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9SweSdOobx7V2Lh5ITmMUg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=8.834616&pitch=0&thumbfov=100,Lekplats,Open All Days,Bernhard Eriksons vag 11,Falun,
ChIJJ1AKvxtvZ0YRRk891H6KTsY,Lekplats,,1,5,,,Lekplats (agare),,Lekplats,Open All Days,Sandviksvagen 90,Falun,
ChIJV-DgIAWfXUYRd0OB6hgXv9Q,Lekplats,,6,4.5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5DUIrTZ6wgNmici61mQ3tg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=0.6629981&pitch=0&thumbfov=100,Lekplats,Open All Days,Skovelvagen 15,Ludvika,
ChIJCcCH1TOfXUYRS3_e_p_khuE,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L2CFdxU7Gy4VMQCRqEC4Sg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=214.21948&pitch=0&thumbfov=100,Lekplats,Open All Days,Engelbrektsgatan 28A,Ludvika,
ChIJ21azyRnzT0YRl6lZUW8HFv4,Lekplats,,8,4.3,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nr6yxJuziw9_g1wzWo5hRkP4DGwJLc3JEZSnJs4ciJWvaY4tvffKHDeVEf9ScKTqoFiOKwlbf74mDoKywQoE2E2htEz_LrWuhLIWLw0VrkSd5xm7WLmJ8GqXIRA0a0qe3n5GEqg=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",413 19 Goteborg,Goteborg,
ChIJr0J3HJXzT0YRD8k4NoHNa2Q,Lekplats,,2,4.5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nprKo78ryrVb19vDDjCJZUqz-wPzOWi6P0YHnKSBSFW6hZtMeJYYA7phiYtgsoPruRh2pozm4jXxo2Cgq43k5WlJKMwd3Xxx9c9JdvZ6eov9zSR0ca6Okk3toqf1GmymVBGc6MM=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",416 55 Goteborg,Goteborg,
ChIJiTwZlff1T0YRdkRBhLODVk4,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uxmDWY-goycjS62j0W0K6Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=333.60623&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Hinderbanan 24,Goteborg,
ChIJDQtH5Tr1T0YRMFUbmgoXwYY,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrEcNKCCk6wraoQCHIjnEfCCU4KW6HDj7resjTI_xkx5WGs1ethO-00m9XGoIAy2L6V9DOIqS9Z0FFNN54vkbq-Lzdx6OJo3kX_cgy-i_y_7J8MegIaF--3p-MCm_PIVk4GyJzgPw=s1024,Lekplats,Open All Days,Varloksgatan 6C,Goteborg,
ChIJNd3zYeCNT0YRWEK6tvCiuaQ,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqD11jl2iH4jWuRrdumB9hJ7_qKs8PF-2DegmZ6SPQ6Q-r02Q8bFXenLoysg-DfTtBTJV5zX_v52_GkTA7m5eevX8k7rMeEFWMeduE3pkXPHJiKSrODH2DF9OsG4cUiOZR7xNssQQ=s1024,Lekplats,Open All Days,Kopingsgatan 9,Goteborg,
ChIJc8-HVDfzT0YR7VEYSylM2B4,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrGJNxyi_AaSWSP3TMgX492bVue52Lr3Zk0He-2QPCulASS1V8VUUHPWcJ2ps4sanUdtvdTo-TPTFY2TPYGDH0dhWtScRXSiB_VRNmqJg4WScGjSNL69fHC5LuqKGV-SUTfb_dK=s1024,Lekplats,Open All Days,Hvitfeldtsgatan 2 A,Goteborg,
ChIJc8VdxBXzT0YRWslPQ9WvfC4,Lekplats,,2,3,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrtlN-43LGhU72nZ1k_vB38NNnXhy_K8faNf75r06Qb9vvmp0qm2aMBET4jeUolrB15dbMQPrKFmy5f7YF7BhJW_pvo4-C5UylD6Zk-VLcR0393HEhzFiQZKO4rtRWf-J7mQJI=s1024,Lekplats,Open All Days,Norra Liden 11,Goteborg,
ChIJaexCIJrzT0YRylta2C2tjtA,Lekplats,,1,3,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4npGBmw0CanzM4klD8rkfFbCMXBB5JRnRbF8sDO1dZFLjjZDEMQdmchNRvSAhbf3KtQANZVqOQE7F6bbGime7Wbq6BiJj_Bpzl7lxMM0XictHaTRmd6WRaW4zuslcnyOddsFC8s=s1024,Lekplats,Open All Days,Karl Gustavsgatan 57,Goteborg,
ChIJfXnEQMD1T0YRsHi359GIqXE,Lekplats,,8,4.3,,031-365 00 00,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nq6v_gRfUZ6orQh-AubKiSXghuJ0zRVypoaIHySe3Otnx98cog8xPvEAsA5T7nk3Jzgow7P4UlvGx9vkqOczxSeVuBo6HqBclTSCuiZG554ewj8aEJL6WgGc3hMm4rRTqQ9Pu0r=s1024,Park,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Kvillebacken,Goteborg,
ChIJH5ASd8b1T0YRrEDdDT8Ta3M,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rx-gQUT5uQQu6VdpXv-YLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=51.742912&pitch=0&thumbfov=100,Lekplats,Open All Days,Ordonnansgatan 5,Goteborg,
ChIJ9XBLtWP1T0YRJUFgDujqLEU,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vdOKnPcgC6Qp9CuDdIhx8w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.1855&pitch=0&thumbfov=100,Lekplats,Open All Days,Ejdergatan 14,Goteborg,
ChIJCXaPd3L1T0YRA30zdxkLwBo,Lekplats,,1,3,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e4tqhyu48g2mzR1pgErWLQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=296.5115&pitch=0&thumbfov=100,Lekplats,Open All Days,Hallskriftsgatan 10B,Goteborg,
ChIJ40QCaZzzT0YR1rluVjn6NEY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uAbcFLBjCr2p0d7YuK_efQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=10.863244&pitch=0&thumbfov=100,Lekplats,Open All Days,Glasmastaregatan 6C,Goteborg,
ChIJ5w4IG8qNT0YRNTGeoYP_81k,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aO8eVvrL1nTV8TBVFYdGfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=303.10187&pitch=0&thumbfov=100,Lekplats,Open All Days,Prastvagen 6,Goteborg,
ChIJ7e3jFETzT0YR7dxKHiMoaic,Lekplats,,1,3,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqmLDvwg4uw2nRGDqGqHc6My1G8cVTJx1EsCnWYcoMFMKBR069QNJRBGcotAat3kCxTDgfFgg2rQhgx_NvYlEhjIzC4h5oGM73BEZWbIY0xSwXy9lNqNVSP2XyDSxPIY_WXl1aC=s1024,Lekplats,Open All Days,Fiolgatan 6,Vastra Frolunda,Frolunda
ChIJeWdCEvTzT0YRrpBFHSb82vQ,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noBqaZdg7uup_jIj_5OUBU_aEgWLz8ALTsyZxXgWwYhgUPaC8bJqSEb1zl5aaQWrDK9KFN7qSWKYMO0QLvhjICfL32U8fLeg25NLsUdZKmbtCrTpmxyIAtU8yXaOmjIyXWg3-T_=s1024,Lekplats,Open All Days,Tamburingatan 7,Vastra Frolunda,Frolunda
ChIJ4SJvrRHzT0YRNsddOv5A8FI,Lekplats,,2,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrSr5M2hhbeR9Aol7AOkrf8kbcMj6tT11yqFG91GhkpPtNI-2RlEZUnW3E8QiZwnKMPc6PXbcPlsNUoC_iI-jXY3jVCiphslmrJb0TmOU1tdrWyk0prlgHnzMEBrXE8bxt0GgT0vg=s1024,Lekplats,Open All Days,Distansgatan 49,Vastra Frolunda,Frolunda
ChIJ3-36RvzzT0YRkUjozAy8oRM,Lekplats,,1,2,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4noiNHK26N2Yxdzxh9j0-UFjF-Ee7TickTy36eEqIwfaScBEN5gEB8O6baC1MS8ZOFm8t7cgbnI33L-UoqbM0MJHYUCducl8rxNT6epbK2sIR0-aLtmMT_u0XHkmya6IHFkmoQomEw=s1024,Lekplats,Open All Days,Topasgatan 52,Vastra Frolunda,Frolunda
ChIJj6gufgDzT0YRuQeoa-XIgt4,Lekplats,,1,1,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Munspelsgatan 6,Vastra Frolunda,Frolunda
ChIJo42tuV7zT0YRKK1AGaNB--8,Lekplats,,1,4,https://lekplats.se/,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YnPiTceK98o0gYI7dw3A-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=46.74122&pitch=0&thumbfov=100,Lekplats,Open All Days,Hogtalaregatan 9,Vastra Frolunda,Frolunda
ChIJe7XBKoXzT0YRvPEHapjV9F4,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bXDn2vK0E3YKoHjOP6W_ig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.667229&pitch=0&thumbfov=100,Lekplats,Open All Days,Basungatan 7,Vastra Frolunda,Frolunda
ChIJLUJcj_SDX0YRfrS8V-j9z5A,Lekplats,,2,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nr54-neyOtyi6Z74VixoDAF7CaQ-mXzIs4XmmxpBGZrS_JtgxaNx-GQUTqsCbWT4s3YJSNkWbgRZa3-cl4byS9O-sWMKolUNrjnnw8vCvopBvyJBGMp4UP9s7p-kB2spVlFlnvy=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Torners vag 27,Lidingo,
ChIJCdg1OlCDX0YRMYsbh1Xve4s,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XI15XWNFrVWSSjwFTfDlfg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.04457&pitch=0&thumbfov=100,Lekplats,Open All Days,Lillakersvagen 16,Lidingo,
ChIJrRPiF0iDX0YRXRtnBr1sFLQ,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OLacD_XDoAYhfmms6Vscwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=203.59186&pitch=0&thumbfov=100,Lekplats,Open All Days,Bredablicksparken,,
ChIJf7ftU43zXkYRSFbHTAIwLo8,lekplats,,1,4,,,lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KLH8gNkqEKxNtBRLm0Ooew&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.55405&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Hallstugatan,Eskilstuna,
ChIJ6YijHhHzXkYRA0zeOO1iBhg,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lWJlUckd7y3XcSYozypJDA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=223.15619&pitch=0&thumbfov=100,Lekplats,Open All Days,Andbergsgatan 14C,Eskilstuna,
ChIJH1JFXguNXkYRqLG6ZYcCg58,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4tkuoc6uvLkoiAB_7-HijQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=253.35564&pitch=0&thumbfov=100,Lekplats,Open All Days,Mandarinvagen 17,Eskilstuna,
ChIJHU1hPcXzXkYRO9B0yp5iOpE,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Ekangsgatan 4,Eskilstuna,
ChIJtR0z5SRxX0YRbuCZ7x1oJwo,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E27QA3pqAXxorAbxpotA_Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=127.78166&pitch=0&thumbfov=100,Lekplats,Open All Days,Kalkvagen 27,Huddinge,
ChIJu7OvqbFxX0YRI2EepjPK0uk,Lekplats,,3,3.7,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zlE_X7OIqKYju2PDQcNexw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.82016&pitch=0&thumbfov=100,Lekplats,Open All Days,Stromkarlsvagen 30,Huddinge,
ChIJ3zwtYs13X0YR5k-eoMWtMqI,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,141 43 Huddinge,Huddinge,
ChIJ_THLmghxX0YRabuId1SGIvg,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Itr1XG1cv6Nt6cmnfkjpwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.6804&pitch=0&thumbfov=100,Lekplats,Open All Days,Domarvagen 6,Huddinge,
ChIJ3aXpUOhxX0YRi7g2lmwYMCc,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=eoxOj4q9vL5tO3ZE81gsnQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=40.496395&pitch=0&thumbfov=100,Lekplats,Open All Days,Vistabergs alle 77,Huddinge,
ChIJybQSnGR3X0YRU2Ehlyiy_SQ,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kcRl2cRALrcbaaI9pF1skQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.14423&pitch=0&thumbfov=100,Lekplats,Open All Days,Vassvagen 5H,Huddinge,
ChIJwUrzkI5xX0YRikGBL0ep0vM,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6S3Gxi4EMHUvjbhTgceDUA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=194.12375&pitch=0&thumbfov=100,Lekplats,Open All Days,Blomstergrand 67,Huddinge,
ChIJoRHhpHCdX0YRUuBENkRl7Cg,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=s1cJAQ48WjMKSahwPe9lBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.43344&pitch=0&thumbfov=100,Lekplats,Open All Days,Jonstorpsvagen 18,Solna,
ChIJa5iGOxOdX0YR0Nyw62ykOOs,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,Open All Days,Hagalundsgatan 44,Solna,
ChIJ-TKKnvqBX0YRmIcc8uRVK_U,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CtmC6yMYkbbrGwu1pxYrxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.50476&pitch=0&thumbfov=100,Lekplats,Open All Days,132 47 Boo,Boo,
ChIJD8Hpen6DX0YRpPy8cyWFvAA,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nr3r06i-jMAdK2JObWf-2GQPk6ahwcxNnQhIc1wcJDhoZD8_8CJhlLbVEC9DI9YGybXDYrqpbSadyuuenpl-gvwRwJnPVOi85dMYMdxG3mowRi3a40uTXofZitTrJt_B9grs9LPNA=s1024,Lekplats,Open All Days,46,Saltsjo-boo,
ChIJL0ACuEQXXEYRuwDtupv-8Ek,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Rhs3V6E-ZOnfYvy3dCvPRg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=20.716768&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Sikvagen 4,Orebro,
ChIJeWo4_mUVXEYRrwtrMWHkvqs,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=UHVRwPeWGKlc1BgL6hMYkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=226.3912&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Ringstorpsparken 1,Orebro,
ChIJDWi5kNgVXEYRvfHKTbGyNB4,Lekplats,,2,4,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=i4xjGmPOUFq3vbi-ITRpBw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=167.59132&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Bastuvagen 4B,Orebro,
ChIJb4VwzHsTXEYRgLUBFbWjUKw,Lekplats,,1,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrrnQAQq0HFrAFpCgSu3B94lkmktZdcdMLHh8yDjW4a26IiYuxr23ahwTK4On1OoLsyqLoYDmIJpvd-ckkssUqSR-6gAABHBsa1kysFLYEDrFCMbZ_iZniiolUCpYWjgNQE1KlJmQ=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Drottningholmsvagen 7,Orebro,
ChIJWaL4OToVXEYRALRO1kce110,Lekplats,,3,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nocc5sQT2FKWZ_Uj-Edke_rKmm3WlcoREi6VW6gnce0vip9pqG33GB4Gha5vqRaVKxmtcWaSDIe2RAWoG1LcFs6raP4s4VTRb4Iu8oaqE83WxwuzZQrMNBM0O3O5-nvGPwq3c1HNQ=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Nyangsvagen 2,Orebro,
ChIJsyvnFR4VXEYRSUff5587mhk,Lekplats,,1,5,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6SHHcfaETDguSZLgt3Q6Yg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=104.14912&pitch=0&thumbfov=100,Lekplats,Open All Days,Malmgatan 25,Orebro,
ChIJV2pSQEkVXEYRomVy8gteXOo,Lekplats,,1,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrj7OvNkzD_uLF9R9SoQCBiRsHn-tAR_A-vfBvR5J_xQyeMdnViV-HV2DIOlOVV4Hy13R0HuHAfNQGn8Gr5Ie858PJlBdwhyCjKcrPN6u0cuuNGmyTokbMOKumTkH6oQ7IvF8Z4=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Vastra Vintergatan 164,Orebro,
ChIJZWOsNykTXEYRn5h5seE58Pk,Lekplats,,3,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4no1VNGvdQj7OEKQVEaXHOv5RW865MR2qKeqWkcmPGC1rkz4lwbDJ0R1-Fq0-24489O3zb9ZJbowmbH7u9153-fEo7ErBdXnInymX6Q2WjCNz9ojWkTwgm5Gd1pVpPv1RoWs1WvK=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Lindhultsvagen 15,Orebro,
ChIJf8n9E7IVXEYRm9LhNd--u4M,Lekplats,,2,4,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nor-8kaEOrXc2tV4CYTar7k6rEB3oDDNyjs4bheTAdOiBBWNwn-I7jK7rKjvQBnU2FSulyrcgv-3ob2YroGV_Lq8P_ucTkYiy-c9kUxQZE_z084cwsOI0KwTthxOtTxvptgJtTI=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Buxbomsvagen 51,Orebro,
ChIJj9WGNpAVXEYRsbrjJaj1E5U,Lekplats,,1,3,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qwV0KZ53KcaftWk_IVcAyA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=224.85886&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Oskarsparken,Orebro,
ChIJIYQ57AUVXEYRiX-iSv5a0kM,Lekplats,,1,3,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kaVbROp5X_HRKr3sBVW2cQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=148.71727&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Fjarilsvagen 22A,Orebro,
ChIJs8UWgCkVXEYRJJPyqMD5hmQ,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Varby grand 21,Orebro,
ChIJkUcMngoVXEYR7BSK1vQkAoE,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=notTyJDeDz4MXMTaf_R_rg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=308.23685&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Nyborgsgatan 25,Orebro,
ChIJ65LykQQVXEYRDsC-nU4-Gcs,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Basilikavagen 6D,Orebro,
ChIJF7qgSlf3T0YR8-9eVH9gWPU,Lekplats,,7,4,https://lekplats.se/,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrAADI9rS6Vkygowr7kcv7qUy82RwQ1s9apDsMbjhWBCc47fZjbDRdCQWQxVV2FlWXQRVJG10v1G-ecG96zzvb95RQ4zu3-ybI8NQlYXyKhf58fdhyeMnfnU3CTcINhdtns2k-Z9A=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Kvastekullavagen 10,Partille,
ChIJxRZEwF73T0YRkTbBryPiHQ0,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Dx8OBJHrHpxzr6ib4hnZqQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=192.48929&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",433 37 Partille,Partille,
ChIJabBArqT3T0YRhuzTSBihlvg,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ynpAKUaS2W01sLDfeRjTHw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=271.6329&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",433 46 Partille,Partille,
ChIJTc3soxP3T0YRkAbYsrYh3xo,Lekplats,,0,0,,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",433 36 Partille,Partille,
ChIJs6TNoxT3T0YRyrzxzsbtLto,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3u2Wsgh6jntdlV1Pa_L39Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=331.1367&pitch=0&thumbfov=100,Lekplats,Open All Days,Oluff Nilssons vag,Partille,
ChIJvbQLBQt1X0YRbT3tyQEwho8,Lekplats,,2,5,,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nrKRKQt2SRmZvlg7RSFmo8LKbztoVKOI_UFa6RUO0nPLdW4piv9HS_sHCS3yTcBYfywUdj44Ixv43Ljrd80D125-Ca2rgsIpIQt3JggOK5gOeoMPHgz5xfuRZPv55R6Y49GGXQX=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Tunnlandsvagen 87,Bromma,
ChIJoSf4OAp3X0YRPL-vvsTeXKY,Lekplats,,4,2.3,https://lekplats.se/,,Lekplats (agare),https://lh3.ggpht.com/p/AC9h4nqSc8n1GGWNMfL0Zb5xhrdEB8EkCZDWuwp2bd-ApOYb1Y-rsuU3deevf27Wbj2NOs2Ud7FbST38mVymao74nUNNxZEIf08QJ5HZhu7stBMsZWLlHa4fkHXTHfpXNJS0yRlS0hrBmA=s1024,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",167 40 Bromma,Bromma,
ChIJ9yxNK051X0YRzWB9vFwjgi0,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qHGtJMfxywv7nV7exV7A7Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=136.84067&pitch=0&thumbfov=100,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Sedumbacken 35,Bromma,
ChIJTwkQdA13X0YRGxEPzU1qNV8,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WbEdua43zHaVQsdaF4zd6g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=106.99295&pitch=0&thumbfov=100,Lekplats,Open All Days,Storsylsvagen 5,Bromma,
ChIJ07a9J-mfX0YRtm3Jg4X9ITY,Lekplats,,0,0,,,Lekplats (agare),https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jD40PaPWDJ1YxLni2ZBrHg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.8511&pitch=0&thumbfov=100,Lekplats,Open All Days,Styresman Sanders vag 8,Bromma,
ChIJbclP9WeRX0YRI0A2-i4kPnM,Lekplats,,5,4,https://lekplats.se/,,Lekplats (agare),,Lekplats,"mandag, tisdag, onsdag, torsdag, fredag, lordag, sondag",Bergvagen 39,Vallentuna,
